fir_id,victim_id
FIR-2023-KA-2152,VIC-2024-KA-0987
FIR-2025-KA-2153,VIC-2024-KA-0531
FIR-2026-KA-2154,VIC-2024-KA-0558
FIR-2026-KA-2155,VIC-2024-KA-0188
FIR-2025-KA-2156,VIC-2024-KA-0634
FIR-2026-KA-2157,VIC-2024-KA-0102
FIR-2023-KA-2158,VIC-2024-KA-1028
FIR-2024-KA-2159,VIC-2024-KA-0924
FIR-2023-KA-2160,VIC-2024-KA-0707
FIR-2026-KA-2161,VIC-2024-KA-1197
FIR-2025-KA-2162,VIC-2024-KA-0486
FIR-2023-KA-2163,VIC-2024-KA-0827
FIR-2024-KA-2164,VIC-2024-KA-0550
FIR-2026-KA-2165,VIC-2024-KA-0330
FIR-2024-KA-2166,VIC-2024-KA-1212
FIR-2025-KA-2167,VIC-2024-KA-1329
FIR-2026-KA-2168,VIC-2024-KA-0682
FIR-2024-KA-2169,VIC-2024-KA-0095
FIR-2023-KA-2170,VIC-2024-KA-0620
FIR-2026-KA-2171,VIC-2024-KA-1197
FIR-2026-KA-2172,VIC-2024-KA-0197
FIR-2025-KA-2173,VIC-2024-KA-1364
FIR-2023-KA-2174,VIC-2024-KA-1089
FIR-2025-KA-2175,VIC-2024-KA-0339
FIR-2023-KA-2176,VIC-2024-KA-1465
FIR-2024-KA-2177,VIC-2024-KA-1085
FIR-2026-KA-2178,VIC-2024-KA-0650
FIR-2024-KA-2179,VIC-2024-KA-0936
FIR-2026-KA-2180,VIC-2024-KA-0295
FIR-2025-KA-2181,VIC-2024-KA-1022
FIR-2024-KA-2182,VIC-2024-KA-0764
FIR-2025-KA-2183,VIC-2024-KA-0216
FIR-2023-KA-2184,VIC-2024-KA-0570
FIR-2024-KA-2185,VIC-2024-KA-0547
FIR-2024-KA-2186,VIC-2024-KA-1151
FIR-2024-KA-2187,VIC-2024-KA-0057
FIR-2024-KA-2188,VIC-2024-KA-0625
FIR-2023-KA-2189,VIC-2024-KA-0199
FIR-2025-KA-2190,VIC-2024-KA-0604
FIR-2023-KA-2191,VIC-2024-KA-1121
FIR-2025-KA-2192,VIC-2024-KA-1077
FIR-2025-KA-2193,VIC-2024-KA-1148
FIR-2024-KA-2194,VIC-2024-KA-1362
FIR-2024-KA-2195,VIC-2024-KA-0868
FIR-2025-KA-2196,VIC-2024-KA-0020
FIR-2024-KA-2197,VIC-2024-KA-1465
FIR-2024-KA-2198,VIC-2024-KA-1126
FIR-2026-KA-2199,VIC-2024-KA-0788
FIR-2023-KA-2200,VIC-2024-KA-1312
FIR-2025-KA-2201,VIC-2024-KA-1458
FIR-2025-KA-2202,VIC-2024-KA-1229
FIR-2024-KA-2203,VIC-2024-KA-0015
FIR-2025-KA-2204,VIC-2024-KA-0551
FIR-2024-KA-2205,VIC-2024-KA-1081
FIR-2024-KA-2206,VIC-2024-KA-0662
FIR-2026-KA-2207,VIC-2024-KA-1418
FIR-2025-KA-2208,VIC-2024-KA-0988
FIR-2023-KA-2209,VIC-2024-KA-0583
FIR-2026-KA-2210,VIC-2024-KA-0391
FIR-2024-KA-2211,VIC-2024-KA-0413
FIR-2023-KA-2212,VIC-2024-KA-1447
FIR-2023-KA-2213,VIC-2024-KA-1162
FIR-2023-KA-2214,VIC-2024-KA-0862
FIR-2026-KA-2215,VIC-2024-KA-1332
FIR-2025-KA-2216,VIC-2024-KA-1453
FIR-2023-KA-2217,VIC-2024-KA-0381
FIR-2023-KA-2218,VIC-2024-KA-0229
FIR-2025-KA-2219,VIC-2024-KA-0664
FIR-2023-KA-2220,VIC-2024-KA-0877
FIR-2023-KA-2221,VIC-2024-KA-1069
FIR-2025-KA-2222,VIC-2024-KA-0932
FIR-2023-KA-2223,VIC-2024-KA-0846
FIR-2026-KA-2224,VIC-2024-KA-0618
FIR-2024-KA-2225,VIC-2024-KA-1279
FIR-2025-KA-2226,VIC-2024-KA-1099
FIR-2026-KA-2227,VIC-2024-KA-1066
FIR-2026-KA-2228,VIC-2024-KA-0157
FIR-2024-KA-2229,VIC-2024-KA-0116
FIR-2024-KA-2230,VIC-2024-KA-0533
FIR-2023-KA-2231,VIC-2024-KA-0621
FIR-2024-KA-2232,VIC-2024-KA-1107
FIR-2023-KA-2233,VIC-2024-KA-0447
FIR-2026-KA-2234,VIC-2024-KA-0475
FIR-2023-KA-2235,VIC-2024-KA-1006
FIR-2025-KA-2236,VIC-2024-KA-1472
FIR-2025-KA-2237,VIC-2024-KA-0117
FIR-2023-KA-2238,VIC-2024-KA-0168
FIR-2023-KA-2239,VIC-2024-KA-0415
FIR-2026-KA-2240,VIC-2024-KA-0228
FIR-2023-KA-2241,VIC-2024-KA-0810
FIR-2025-KA-2242,VIC-2024-KA-0038
FIR-2026-KA-2243,VIC-2024-KA-1015
FIR-2025-KA-2244,VIC-2024-KA-0407
FIR-2024-KA-2245,VIC-2024-KA-0978
FIR-2025-KA-2246,VIC-2024-KA-1328
FIR-2023-KA-2247,VIC-2024-KA-1180
FIR-2023-KA-2248,VIC-2024-KA-0337
FIR-2025-KA-2249,VIC-2024-KA-0524
FIR-2024-KA-2250,VIC-2024-KA-0697
FIR-2024-KA-2251,VIC-2024-KA-1244
FIR-2026-KA-2252,VIC-2024-KA-1147
FIR-2025-KA-2253,VIC-2024-KA-0610
FIR-2025-KA-2254,VIC-2024-KA-0184
FIR-2026-KA-2255,VIC-2024-KA-1411
FIR-2025-KA-2256,VIC-2024-KA-0167
FIR-2024-KA-2257,VIC-2024-KA-1483
FIR-2024-KA-2258,VIC-2024-KA-0301
FIR-2024-KA-2259,VIC-2024-KA-0155
FIR-2024-KA-2260,VIC-2024-KA-1300
FIR-2026-KA-2261,VIC-2024-KA-0909
FIR-2026-KA-2262,VIC-2024-KA-0119
FIR-2023-KA-2263,VIC-2024-KA-0411
FIR-2023-KA-2264,VIC-2024-KA-0144
FIR-2026-KA-2265,VIC-2024-KA-0048
FIR-2025-KA-2266,VIC-2024-KA-0804
FIR-2026-KA-2267,VIC-2024-KA-0822
FIR-2023-KA-2268,VIC-2024-KA-1255
FIR-2025-KA-2269,VIC-2024-KA-1369
FIR-2023-KA-2270,VIC-2024-KA-0991
FIR-2024-KA-2271,VIC-2024-KA-0226
FIR-2024-KA-2272,VIC-2024-KA-0554
FIR-2026-KA-2273,VIC-2024-KA-0212
FIR-2026-KA-2274,VIC-2024-KA-0146
FIR-2026-KA-2275,VIC-2024-KA-0923
FIR-2026-KA-2276,VIC-2024-KA-1240
FIR-2023-KA-2277,VIC-2024-KA-1208
FIR-2026-KA-2278,VIC-2024-KA-1351
FIR-2024-KA-2279,VIC-2024-KA-0236
FIR-2026-KA-2280,VIC-2024-KA-0363
FIR-2025-KA-2281,VIC-2024-KA-1247
FIR-2023-KA-2282,VIC-2024-KA-1420
FIR-2025-KA-2283,VIC-2024-KA-0615
FIR-2024-KA-2284,VIC-2024-KA-0779
FIR-2024-KA-2285,VIC-2024-KA-0873
FIR-2026-KA-2286,VIC-2024-KA-1431
FIR-2025-KA-2287,VIC-2024-KA-1025
FIR-2026-KA-2288,VIC-2024-KA-1443
FIR-2023-KA-2289,VIC-2024-KA-0209
FIR-2026-KA-2290,VIC-2024-KA-0306
FIR-2026-KA-2291,VIC-2024-KA-0825
FIR-2024-KA-2292,VIC-2024-KA-0072
FIR-2023-KA-2293,VIC-2024-KA-0029
FIR-2025-KA-2294,VIC-2024-KA-0490
FIR-2026-KA-2295,VIC-2024-KA-1058
FIR-2025-KA-2296,VIC-2024-KA-0015
FIR-2023-KA-2297,VIC-2024-KA-1236
FIR-2025-KA-2298,VIC-2024-KA-0733
FIR-2024-KA-2299,VIC-2024-KA-0238
FIR-2026-KA-2300,VIC-2024-KA-0884
FIR-2025-KA-2301,VIC-2024-KA-0902
FIR-2026-KA-2302,VIC-2024-KA-1309
FIR-2025-KA-2303,VIC-2024-KA-0601
FIR-2026-KA-2304,VIC-2024-KA-1444
FIR-2026-KA-2305,VIC-2024-KA-0638
FIR-2026-KA-2306,VIC-2024-KA-1486
FIR-2024-KA-2307,VIC-2024-KA-0488
FIR-2025-KA-2308,VIC-2024-KA-1039
FIR-2024-KA-2309,VIC-2024-KA-0489
FIR-2024-KA-2310,VIC-2024-KA-1079
FIR-2026-KA-2311,VIC-2024-KA-1005
FIR-2026-KA-2312,VIC-2024-KA-1310
FIR-2026-KA-2313,VIC-2024-KA-0439
FIR-2026-KA-2314,VIC-2024-KA-1350
FIR-2025-KA-2315,VIC-2024-KA-0613
FIR-2023-KA-2316,VIC-2024-KA-0440
FIR-2023-KA-2317,VIC-2024-KA-1046
FIR-2024-KA-2318,VIC-2024-KA-1440
FIR-2025-KA-2319,VIC-2024-KA-0386
FIR-2026-KA-2320,VIC-2024-KA-0192
FIR-2024-KA-2321,VIC-2024-KA-0054
FIR-2023-KA-2322,VIC-2024-KA-0832
FIR-2024-KA-2323,VIC-2024-KA-0013
FIR-2024-KA-2324,VIC-2024-KA-0955
FIR-2026-KA-2325,VIC-2024-KA-1305
FIR-2026-KA-2326,VIC-2024-KA-0007
FIR-2024-KA-2327,VIC-2024-KA-0750
FIR-2025-KA-2328,VIC-2024-KA-0793
FIR-2023-KA-2329,VIC-2024-KA-0737
FIR-2024-KA-2330,VIC-2024-KA-1378
FIR-2023-KA-2331,VIC-2024-KA-0146
FIR-2023-KA-2332,VIC-2024-KA-1138
FIR-2023-KA-2333,VIC-2024-KA-0765
FIR-2026-KA-2334,VIC-2024-KA-0125
FIR-2023-KA-2335,VIC-2024-KA-0567
FIR-2023-KA-2336,VIC-2024-KA-0994
FIR-2024-KA-2337,VIC-2024-KA-0097
FIR-2023-KA-2338,VIC-2024-KA-0103
FIR-2024-KA-2339,VIC-2024-KA-1343
FIR-2023-KA-2340,VIC-2024-KA-1181
FIR-2023-KA-2341,VIC-2024-KA-0314
FIR-2026-KA-2342,VIC-2024-KA-0080
FIR-2023-KA-2343,VIC-2024-KA-1015
FIR-2023-KA-2344,VIC-2024-KA-0776
FIR-2024-KA-2345,VIC-2024-KA-1402
FIR-2026-KA-2346,VIC-2024-KA-1323
FIR-2026-KA-2347,VIC-2024-KA-0281
FIR-2023-KA-2348,VIC-2024-KA-1182
FIR-2024-KA-2349,VIC-2024-KA-1455
FIR-2025-KA-2350,VIC-2024-KA-0761
FIR-2023-KA-2351,VIC-2024-KA-0532
FIR-2025-KA-2352,VIC-2024-KA-0570
FIR-2025-KA-2353,VIC-2024-KA-0209
FIR-2024-KA-2354,VIC-2024-KA-1403
FIR-2023-KA-2355,VIC-2024-KA-0822
FIR-2025-KA-2356,VIC-2024-KA-0386
FIR-2025-KA-2357,VIC-2024-KA-1260
FIR-2023-KA-2358,VIC-2024-KA-0999
FIR-2025-KA-2359,VIC-2024-KA-0957
FIR-2025-KA-2360,VIC-2024-KA-0084
FIR-2023-KA-2361,VIC-2024-KA-0894
FIR-2024-KA-2362,VIC-2024-KA-0228
FIR-2024-KA-2363,VIC-2024-KA-0666
FIR-2025-KA-2364,VIC-2024-KA-0837
FIR-2025-KA-2365,VIC-2024-KA-0142
FIR-2023-KA-2366,VIC-2024-KA-0708
FIR-2023-KA-2367,VIC-2024-KA-0640
FIR-2024-KA-2368,VIC-2024-KA-0855
FIR-2023-KA-2369,VIC-2024-KA-1181
FIR-2024-KA-2370,VIC-2024-KA-1244
FIR-2024-KA-2371,VIC-2024-KA-0991
FIR-2023-KA-2372,VIC-2024-KA-0955
FIR-2024-KA-2373,VIC-2024-KA-1374
FIR-2025-KA-2374,VIC-2024-KA-0107
FIR-2023-KA-2375,VIC-2024-KA-0071
FIR-2026-KA-2376,VIC-2024-KA-0689
FIR-2026-KA-2377,VIC-2024-KA-0321
FIR-2024-KA-2378,VIC-2024-KA-0470
FIR-2025-KA-2379,VIC-2024-KA-0501
FIR-2025-KA-2380,VIC-2024-KA-0258
FIR-2026-KA-2381,VIC-2024-KA-1262
FIR-2026-KA-2382,VIC-2024-KA-1493
FIR-2026-KA-2383,VIC-2024-KA-1285
FIR-2024-KA-2384,VIC-2024-KA-0698
FIR-2026-KA-2385,VIC-2024-KA-0780
FIR-2025-KA-2386,VIC-2024-KA-0073
FIR-2026-KA-2387,VIC-2024-KA-1094
FIR-2026-KA-2388,VIC-2024-KA-0403
FIR-2025-KA-2389,VIC-2024-KA-0783
FIR-2025-KA-2390,VIC-2024-KA-0696
FIR-2025-KA-2391,VIC-2024-KA-0066
FIR-2026-KA-2392,VIC-2024-KA-1229
FIR-2023-KA-2393,VIC-2024-KA-0660
FIR-2023-KA-2394,VIC-2024-KA-0532
FIR-2024-KA-2395,VIC-2024-KA-0312
FIR-2023-KA-2396,VIC-2024-KA-1138
FIR-2024-KA-2397,VIC-2024-KA-1146
FIR-2026-KA-2398,VIC-2024-KA-0769
FIR-2024-KA-2399,VIC-2024-KA-0953
FIR-2024-KA-2400,VIC-2024-KA-0783
FIR-2023-KA-2401,VIC-2024-KA-1473
FIR-2025-KA-2402,VIC-2024-KA-0823
FIR-2025-KA-2403,VIC-2024-KA-0157
FIR-2025-KA-2404,VIC-2024-KA-1000
FIR-2026-KA-2405,VIC-2024-KA-0618
FIR-2023-KA-2406,VIC-2024-KA-0236
FIR-2024-KA-2407,VIC-2024-KA-0067
FIR-2025-KA-2408,VIC-2024-KA-0108
FIR-2025-KA-2409,VIC-2024-KA-0459
FIR-2025-KA-2410,VIC-2024-KA-0868
FIR-2026-KA-2411,VIC-2024-KA-1114
FIR-2024-KA-2412,VIC-2024-KA-0613
FIR-2025-KA-2413,VIC-2024-KA-0254
FIR-2025-KA-2414,VIC-2024-KA-0028
FIR-2026-KA-2415,VIC-2024-KA-0081
FIR-2023-KA-2416,VIC-2024-KA-1399
FIR-2023-KA-2417,VIC-2024-KA-1450
FIR-2023-KA-2418,VIC-2024-KA-0383
FIR-2025-KA-2419,VIC-2024-KA-0853
FIR-2025-KA-2420,VIC-2024-KA-1093
FIR-2023-KA-2421,VIC-2024-KA-1350
FIR-2026-KA-2422,VIC-2024-KA-0126
FIR-2023-KA-2423,VIC-2024-KA-0207
FIR-2025-KA-2424,VIC-2024-KA-0109
FIR-2025-KA-2425,VIC-2024-KA-0643
FIR-2026-KA-2426,VIC-2024-KA-0459
FIR-2026-KA-2427,VIC-2024-KA-1493
FIR-2026-KA-2428,VIC-2024-KA-0244
FIR-2025-KA-2429,VIC-2024-KA-0112
FIR-2026-KA-2430,VIC-2024-KA-0852
FIR-2024-KA-2431,VIC-2024-KA-1095
FIR-2023-KA-2432,VIC-2024-KA-1229
FIR-2026-KA-2433,VIC-2024-KA-0169
FIR-2024-KA-2434,VIC-2024-KA-0828
FIR-2024-KA-2435,VIC-2024-KA-0425
FIR-2023-KA-2436,VIC-2024-KA-1374
FIR-2024-KA-2437,VIC-2024-KA-1131
FIR-2024-KA-2438,VIC-2024-KA-0120
FIR-2024-KA-2439,VIC-2024-KA-0210
FIR-2026-KA-2440,VIC-2024-KA-0912
FIR-2026-KA-2441,VIC-2024-KA-1358
FIR-2023-KA-2442,VIC-2024-KA-0880
FIR-2026-KA-2443,VIC-2024-KA-1154
FIR-2023-KA-2444,VIC-2024-KA-0179
FIR-2024-KA-2445,VIC-2024-KA-1489
FIR-2026-KA-2446,VIC-2024-KA-1025
FIR-2024-KA-2447,VIC-2024-KA-0946
FIR-2023-KA-2448,VIC-2024-KA-0599
FIR-2024-KA-2449,VIC-2024-KA-1339
FIR-2026-KA-2450,VIC-2024-KA-1374
FIR-2024-KA-2451,VIC-2024-KA-1000
FIR-2024-KA-2452,VIC-2024-KA-0066
FIR-2025-KA-2453,VIC-2024-KA-1490
FIR-2025-KA-2454,VIC-2024-KA-1099
FIR-2023-KA-2455,VIC-2024-KA-0218
FIR-2024-KA-2456,VIC-2024-KA-1441
FIR-2023-KA-2457,VIC-2024-KA-1492
FIR-2025-KA-2458,VIC-2024-KA-0074
FIR-2025-KA-2459,VIC-2024-KA-0854
FIR-2024-KA-2460,VIC-2024-KA-0220
FIR-2024-KA-2461,VIC-2024-KA-1304
FIR-2023-KA-2462,VIC-2024-KA-0648
FIR-2026-KA-2463,VIC-2024-KA-1396
FIR-2026-KA-2464,VIC-2024-KA-1356
FIR-2024-KA-2465,VIC-2024-KA-0729
FIR-2024-KA-2466,VIC-2024-KA-0437
FIR-2025-KA-2467,VIC-2024-KA-0113
FIR-2024-KA-2468,VIC-2024-KA-1065
FIR-2023-KA-2469,VIC-2024-KA-0388
FIR-2024-KA-2470,VIC-2024-KA-0913
FIR-2024-KA-2471,VIC-2024-KA-1488
FIR-2023-KA-2472,VIC-2024-KA-0499
FIR-2024-KA-2473,VIC-2024-KA-1273
FIR-2026-KA-2474,VIC-2024-KA-1397
FIR-2026-KA-2475,VIC-2024-KA-0653
FIR-2026-KA-2476,VIC-2024-KA-1090
FIR-2025-KA-2477,VIC-2024-KA-0685
FIR-2024-KA-2478,VIC-2024-KA-0391
FIR-2025-KA-2479,VIC-2024-KA-0702
FIR-2024-KA-2480,VIC-2024-KA-0403
FIR-2025-KA-2481,VIC-2024-KA-0677
FIR-2023-KA-2482,VIC-2024-KA-1093
FIR-2024-KA-2483,VIC-2024-KA-0501
FIR-2026-KA-2484,VIC-2024-KA-0626
FIR-2024-KA-2485,VIC-2024-KA-1388
FIR-2025-KA-2486,VIC-2024-KA-0090
FIR-2023-KA-2487,VIC-2024-KA-1176
FIR-2025-KA-2488,VIC-2024-KA-0613
FIR-2023-KA-2489,VIC-2024-KA-0891
FIR-2024-KA-2490,VIC-2024-KA-0828
FIR-2024-KA-2491,VIC-2024-KA-0500
FIR-2024-KA-2492,VIC-2024-KA-0470
FIR-2024-KA-2493,VIC-2024-KA-0505
FIR-2025-KA-2494,VIC-2024-KA-0314
FIR-2026-KA-2495,VIC-2024-KA-0291
FIR-2026-KA-2496,VIC-2024-KA-0730
FIR-2023-KA-2497,VIC-2024-KA-1135
FIR-2026-KA-2498,VIC-2024-KA-0525
FIR-2026-KA-2499,VIC-2024-KA-0846
FIR-2025-KA-2500,VIC-2024-KA-1253
FIR-2023-KA-2501,VIC-2024-KA-0671
FIR-2023-KA-2502,VIC-2024-KA-0875
FIR-2025-KA-2503,VIC-2024-KA-0523
FIR-2024-KA-2504,VIC-2024-KA-0729
FIR-2024-KA-2505,VIC-2024-KA-0202
FIR-2026-KA-2506,VIC-2024-KA-1411
FIR-2026-KA-2507,VIC-2024-KA-0169
FIR-2024-KA-2508,VIC-2024-KA-0413
FIR-2023-KA-2509,VIC-2024-KA-0323
FIR-2024-KA-2510,VIC-2024-KA-0786
FIR-2023-KA-2511,VIC-2024-KA-0069
FIR-2025-KA-2512,VIC-2024-KA-0883
FIR-2025-KA-2513,VIC-2024-KA-0623
FIR-2025-KA-2514,VIC-2024-KA-0565
FIR-2025-KA-2515,VIC-2024-KA-0050
FIR-2026-KA-2516,VIC-2024-KA-0710
FIR-2024-KA-2517,VIC-2024-KA-0703
FIR-2026-KA-2518,VIC-2024-KA-0228
FIR-2026-KA-2519,VIC-2024-KA-1121
FIR-2024-KA-2520,VIC-2024-KA-1083
FIR-2025-KA-2521,VIC-2024-KA-0822
FIR-2024-KA-2522,VIC-2024-KA-0204
FIR-2025-KA-2523,VIC-2024-KA-0616
FIR-2026-KA-2524,VIC-2024-KA-1381
FIR-2024-KA-2525,VIC-2024-KA-0970
FIR-2024-KA-2526,VIC-2024-KA-0888
FIR-2025-KA-2527,VIC-2024-KA-0514
FIR-2024-KA-2528,VIC-2024-KA-0306
FIR-2026-KA-2529,VIC-2024-KA-1399
FIR-2024-KA-2530,VIC-2024-KA-1154
FIR-2026-KA-2531,VIC-2024-KA-0842
FIR-2024-KA-2532,VIC-2024-KA-0871
FIR-2026-KA-2533,VIC-2024-KA-0737
FIR-2024-KA-2534,VIC-2024-KA-0101
FIR-2026-KA-2535,VIC-2024-KA-0012
FIR-2023-KA-2536,VIC-2024-KA-1242
FIR-2026-KA-2537,VIC-2024-KA-1448
FIR-2023-KA-2538,VIC-2024-KA-1087
FIR-2024-KA-2539,VIC-2024-KA-1469
FIR-2025-KA-2540,VIC-2024-KA-0940
FIR-2023-KA-2541,VIC-2024-KA-0684
FIR-2023-KA-2542,VIC-2024-KA-0431
FIR-2025-KA-2543,VIC-2024-KA-0155
FIR-2026-KA-2544,VIC-2024-KA-0050
FIR-2024-KA-2545,VIC-2024-KA-0530
FIR-2023-KA-2546,VIC-2024-KA-0080
FIR-2023-KA-2547,VIC-2024-KA-0328
FIR-2025-KA-2548,VIC-2024-KA-0206
FIR-2024-KA-2549,VIC-2024-KA-1220
FIR-2024-KA-2550,VIC-2024-KA-1175
FIR-2025-KA-2551,VIC-2024-KA-0324
FIR-2025-KA-2552,VIC-2024-KA-0930
FIR-2026-KA-2553,VIC-2024-KA-1350
FIR-2024-KA-2554,VIC-2024-KA-0429
FIR-2025-KA-2555,VIC-2024-KA-1411
FIR-2023-KA-2556,VIC-2024-KA-0421
FIR-2026-KA-2557,VIC-2024-KA-0499
FIR-2026-KA-2558,VIC-2024-KA-0761
FIR-2025-KA-2559,VIC-2024-KA-0702
FIR-2025-KA-2560,VIC-2024-KA-0441
FIR-2026-KA-2561,VIC-2024-KA-1361
FIR-2023-KA-2562,VIC-2024-KA-1209
FIR-2026-KA-2563,VIC-2024-KA-1032
FIR-2026-KA-2564,VIC-2024-KA-0369
FIR-2025-KA-2565,VIC-2024-KA-1422
FIR-2024-KA-2566,VIC-2024-KA-1241
FIR-2023-KA-2567,VIC-2024-KA-1131
FIR-2026-KA-2568,VIC-2024-KA-0668
FIR-2023-KA-2569,VIC-2024-KA-0469
FIR-2024-KA-2570,VIC-2024-KA-0280
FIR-2025-KA-2571,VIC-2024-KA-0136
FIR-2026-KA-2572,VIC-2024-KA-0420
FIR-2024-KA-2573,VIC-2024-KA-0757
FIR-2026-KA-2574,VIC-2024-KA-0695
FIR-2025-KA-2575,VIC-2024-KA-0554
FIR-2023-KA-2576,VIC-2024-KA-1410
FIR-2024-KA-2577,VIC-2024-KA-0783
FIR-2024-KA-2578,VIC-2024-KA-0410
FIR-2024-KA-2579,VIC-2024-KA-1278
FIR-2025-KA-2580,VIC-2024-KA-1469
FIR-2026-KA-2581,VIC-2024-KA-0825
FIR-2026-KA-2582,VIC-2024-KA-0611
FIR-2023-KA-2583,VIC-2024-KA-1053
FIR-2023-KA-2584,VIC-2024-KA-0319
FIR-2024-KA-2585,VIC-2024-KA-1064
FIR-2025-KA-2586,VIC-2024-KA-0657
FIR-2026-KA-2587,VIC-2024-KA-0956
FIR-2025-KA-2588,VIC-2024-KA-1431
FIR-2025-KA-2589,VIC-2024-KA-1403
FIR-2024-KA-2590,VIC-2024-KA-0379
FIR-2024-KA-2591,VIC-2024-KA-1269
FIR-2023-KA-2592,VIC-2024-KA-0851
FIR-2024-KA-2593,VIC-2024-KA-0131
FIR-2026-KA-2594,VIC-2024-KA-0484
FIR-2023-KA-2595,VIC-2024-KA-1023
FIR-2026-KA-2596,VIC-2024-KA-0735
FIR-2023-KA-2597,VIC-2024-KA-0358
FIR-2024-KA-2598,VIC-2024-KA-0165
FIR-2026-KA-2599,VIC-2024-KA-0840
FIR-2026-KA-2600,VIC-2024-KA-1028
FIR-2024-KA-2601,VIC-2024-KA-1016
FIR-2025-KA-2602,VIC-2024-KA-0557
FIR-2024-KA-2603,VIC-2024-KA-0911
FIR-2024-KA-2604,VIC-2024-KA-0725
FIR-2025-KA-2605,VIC-2024-KA-1370
FIR-2025-KA-2606,VIC-2024-KA-0544
FIR-2026-KA-2607,VIC-2024-KA-0241
FIR-2023-KA-2608,VIC-2024-KA-0479
FIR-2025-KA-2609,VIC-2024-KA-0825
FIR-2026-KA-2610,VIC-2024-KA-0536
FIR-2024-KA-2611,VIC-2024-KA-0393
FIR-2026-KA-2612,VIC-2024-KA-1124
FIR-2024-KA-2613,VIC-2024-KA-0980
FIR-2024-KA-2614,VIC-2024-KA-0245
FIR-2024-KA-2615,VIC-2024-KA-0830
FIR-2025-KA-2616,VIC-2024-KA-1023
FIR-2025-KA-2617,VIC-2024-KA-0962
FIR-2024-KA-2618,VIC-2024-KA-1046
FIR-2026-KA-2619,VIC-2024-KA-0940
FIR-2023-KA-2620,VIC-2024-KA-0675
FIR-2025-KA-2621,VIC-2024-KA-1056
FIR-2025-KA-2622,VIC-2024-KA-0702
FIR-2023-KA-2623,VIC-2024-KA-1398
FIR-2024-KA-2624,VIC-2024-KA-0096
FIR-2023-KA-2625,VIC-2024-KA-0331
FIR-2023-KA-2626,VIC-2024-KA-1037
FIR-2023-KA-2627,VIC-2024-KA-0429
FIR-2025-KA-2628,VIC-2024-KA-0039
FIR-2026-KA-2629,VIC-2024-KA-0471
FIR-2023-KA-2630,VIC-2024-KA-1196
FIR-2024-KA-2631,VIC-2024-KA-0086
FIR-2025-KA-2632,VIC-2024-KA-1392
FIR-2026-KA-2633,VIC-2024-KA-0890
FIR-2026-KA-2634,VIC-2024-KA-1126
FIR-2026-KA-2635,VIC-2024-KA-1030
FIR-2023-KA-2636,VIC-2024-KA-1256
FIR-2026-KA-2637,VIC-2024-KA-0358
FIR-2026-KA-2638,VIC-2024-KA-0256
FIR-2023-KA-2639,VIC-2024-KA-0617
FIR-2026-KA-2640,VIC-2024-KA-0432
FIR-2026-KA-2641,VIC-2024-KA-1068
FIR-2026-KA-2642,VIC-2024-KA-1195
FIR-2025-KA-2643,VIC-2024-KA-0843
FIR-2024-KA-2644,VIC-2024-KA-0895
FIR-2023-KA-2645,VIC-2024-KA-0013
FIR-2024-KA-2646,VIC-2024-KA-0352
FIR-2024-KA-2647,VIC-2024-KA-0534
FIR-2026-KA-2648,VIC-2024-KA-0351
FIR-2025-KA-2649,VIC-2024-KA-1397
FIR-2024-KA-2650,VIC-2024-KA-0151
FIR-2026-KA-2651,VIC-2024-KA-0657
FIR-2025-KA-2652,VIC-2024-KA-1087
FIR-2025-KA-2653,VIC-2024-KA-0197
FIR-2024-KA-2654,VIC-2024-KA-1003
FIR-2026-KA-2655,VIC-2024-KA-1287
FIR-2025-KA-2656,VIC-2024-KA-0998
FIR-2026-KA-2657,VIC-2024-KA-0444
FIR-2023-KA-2658,VIC-2024-KA-1164
FIR-2026-KA-2659,VIC-2024-KA-1041
FIR-2025-KA-2660,VIC-2024-KA-1403
FIR-2025-KA-2661,VIC-2024-KA-0689
FIR-2025-KA-2662,VIC-2024-KA-0527
FIR-2024-KA-2663,VIC-2024-KA-1111
FIR-2025-KA-2664,VIC-2024-KA-0197
FIR-2025-KA-2665,VIC-2024-KA-0936
FIR-2025-KA-2666,VIC-2024-KA-1458
FIR-2026-KA-2667,VIC-2024-KA-0698
FIR-2023-KA-2668,VIC-2024-KA-0491
FIR-2024-KA-2669,VIC-2024-KA-1124
FIR-2024-KA-2670,VIC-2024-KA-1132
FIR-2025-KA-2671,VIC-2024-KA-0464
FIR-2025-KA-2672,VIC-2024-KA-0749
FIR-2023-KA-2673,VIC-2024-KA-0076
FIR-2026-KA-2674,VIC-2024-KA-1334
FIR-2023-KA-2675,VIC-2024-KA-0861
FIR-2025-KA-2676,VIC-2024-KA-1279
FIR-2026-KA-2677,VIC-2024-KA-0979
FIR-2024-KA-2678,VIC-2024-KA-0640
FIR-2024-KA-2679,VIC-2024-KA-0604
FIR-2025-KA-2680,VIC-2024-KA-0589
FIR-2023-KA-2681,VIC-2024-KA-1282
FIR-2024-KA-2682,VIC-2024-KA-1249
FIR-2025-KA-2683,VIC-2024-KA-0989
FIR-2024-KA-2684,VIC-2024-KA-0519
FIR-2025-KA-2685,VIC-2024-KA-0110
FIR-2023-KA-2686,VIC-2024-KA-0962
FIR-2023-KA-2687,VIC-2024-KA-0447
FIR-2023-KA-2688,VIC-2024-KA-0858
FIR-2024-KA-2689,VIC-2024-KA-1096
