fir_id,accused_id,role
FIR-2024-KA-0324,ACC-2024-KA-1486,associate
FIR-2024-KA-0324,ACC-2024-KA-0982,primary
FIR-2023-KA-0325,ACC-2024-KA-0300,associate
FIR-2026-KA-0326,ACC-2024-KA-0927,primary
FIR-2023-KA-0327,ACC-2024-KA-0075,associate
FIR-2025-KA-0328,ACC-2024-KA-1632,associate
FIR-2025-KA-0328,ACC-2024-KA-0905,primary
FIR-2023-KA-0329,ACC-2024-KA-1828,associate
FIR-2023-KA-0329,ACC-2024-KA-1410,associate
FIR-2026-KA-0330,ACC-2024-KA-1094,associate
FIR-2024-KA-0331,ACC-2024-KA-0311,associate
FIR-2024-KA-0331,ACC-2024-KA-0325,associate
FIR-2026-KA-0332,ACC-2024-KA-0989,associate
FIR-2026-KA-0332,ACC-2024-KA-1627,primary
FIR-2026-KA-0333,ACC-2024-KA-1063,primary
FIR-2025-KA-0334,ACC-2024-KA-0625,primary
FIR-2025-KA-0334,ACC-2024-KA-0963,primary
FIR-2023-KA-0335,ACC-2024-KA-0687,associate
FIR-2025-KA-0336,ACC-2024-KA-1873,associate
FIR-2025-KA-0336,ACC-2024-KA-1499,primary
FIR-2024-KA-0337,ACC-2024-KA-0642,primary
FIR-2025-KA-0338,ACC-2024-KA-1397,primary
FIR-2025-KA-0338,ACC-2024-KA-1125,primary
FIR-2024-KA-0339,ACC-2024-KA-0022,associate
FIR-2026-KA-0340,ACC-2024-KA-0095,associate
FIR-2024-KA-0341,ACC-2024-KA-0600,associate
FIR-2024-KA-0342,ACC-2024-KA-0065,primary
FIR-2023-KA-0343,ACC-2024-KA-0756,primary
FIR-2023-KA-0343,ACC-2024-KA-1700,associate
FIR-2025-KA-0344,ACC-2024-KA-0098,associate
FIR-2023-KA-0345,ACC-2024-KA-1185,primary
FIR-2023-KA-0345,ACC-2024-KA-0897,associate
FIR-2024-KA-0346,ACC-2024-KA-1529,primary
FIR-2026-KA-0347,ACC-2024-KA-1325,associate
FIR-2026-KA-0347,ACC-2024-KA-1600,associate
FIR-2026-KA-0348,ACC-2024-KA-1781,primary
FIR-2026-KA-0349,ACC-2024-KA-0792,associate
FIR-2026-KA-0349,ACC-2024-KA-1847,associate
FIR-2024-KA-0350,ACC-2024-KA-0250,associate
FIR-2024-KA-0351,ACC-2024-KA-0738,primary
FIR-2024-KA-0351,ACC-2024-KA-0555,associate
FIR-2024-KA-0352,ACC-2024-KA-1151,primary
FIR-2024-KA-0352,ACC-2024-KA-1605,associate
FIR-2023-KA-0353,ACC-2024-KA-0261,associate
FIR-2024-KA-0354,ACC-2024-KA-1317,associate
FIR-2023-KA-0355,ACC-2024-KA-0464,associate
FIR-2024-KA-0356,ACC-2024-KA-0955,associate
FIR-2024-KA-0356,ACC-2024-KA-0527,associate
FIR-2024-KA-0357,ACC-2024-KA-1166,primary
FIR-2025-KA-0358,ACC-2024-KA-0133,associate
FIR-2025-KA-0358,ACC-2024-KA-1717,primary
FIR-2023-KA-0359,ACC-2024-KA-0575,primary
FIR-2023-KA-0360,ACC-2024-KA-0903,primary
FIR-2023-KA-0360,ACC-2024-KA-1542,associate
FIR-2026-KA-0361,ACC-2024-KA-0995,associate
FIR-2026-KA-0361,ACC-2024-KA-1601,associate
FIR-2025-KA-0362,ACC-2024-KA-0094,associate
FIR-2026-KA-0363,ACC-2024-KA-0428,associate
FIR-2025-KA-0364,ACC-2024-KA-1228,primary
FIR-2026-KA-0365,ACC-2024-KA-0342,primary
FIR-2024-KA-0366,ACC-2024-KA-0480,associate
FIR-2024-KA-0366,ACC-2024-KA-1213,associate
FIR-2025-KA-0367,ACC-2024-KA-0744,primary
FIR-2026-KA-0368,ACC-2024-KA-0166,primary
FIR-2026-KA-0368,ACC-2024-KA-0273,associate
FIR-2026-KA-0369,ACC-2024-KA-1145,primary
FIR-2026-KA-0369,ACC-2024-KA-1553,associate
FIR-2025-KA-0370,ACC-2024-KA-0823,primary
FIR-2025-KA-0370,ACC-2024-KA-0742,primary
FIR-2024-KA-0371,ACC-2024-KA-1139,primary
FIR-2023-KA-0372,ACC-2024-KA-1149,associate
FIR-2024-KA-0373,ACC-2024-KA-1868,associate
FIR-2024-KA-0374,ACC-2024-KA-1501,associate
FIR-2024-KA-0375,ACC-2024-KA-1139,primary
FIR-2024-KA-0375,ACC-2024-KA-0815,associate
FIR-2023-KA-0376,ACC-2024-KA-0768,primary
FIR-2023-KA-0376,ACC-2024-KA-0544,primary
FIR-2026-KA-0377,ACC-2024-KA-0515,primary
FIR-2025-KA-0378,ACC-2024-KA-0258,primary
FIR-2025-KA-0378,ACC-2024-KA-0970,associate
FIR-2025-KA-0379,ACC-2024-KA-1161,associate
FIR-2025-KA-0379,ACC-2024-KA-1867,primary
FIR-2026-KA-0380,ACC-2024-KA-1812,associate
FIR-2026-KA-0380,ACC-2024-KA-0001,associate
FIR-2023-KA-0381,ACC-2024-KA-0290,primary
FIR-2023-KA-0381,ACC-2024-KA-0241,primary
FIR-2026-KA-0382,ACC-2024-KA-1019,associate
FIR-2026-KA-0382,ACC-2024-KA-0768,primary
FIR-2025-KA-0383,ACC-2024-KA-1883,associate
FIR-2025-KA-0383,ACC-2024-KA-0219,primary
FIR-2026-KA-0384,ACC-2024-KA-1149,associate
FIR-2026-KA-0384,ACC-2024-KA-1866,associate
FIR-2026-KA-0385,ACC-2024-KA-1190,primary
FIR-2024-KA-0386,ACC-2024-KA-1241,primary
FIR-2024-KA-0386,ACC-2024-KA-0298,primary
FIR-2026-KA-0387,ACC-2024-KA-1900,associate
FIR-2026-KA-0387,ACC-2024-KA-0091,associate
FIR-2025-KA-0388,ACC-2024-KA-0026,primary
FIR-2025-KA-0388,ACC-2024-KA-0299,primary
FIR-2024-KA-0389,ACC-2024-KA-0637,primary
FIR-2025-KA-0390,ACC-2024-KA-1030,associate
FIR-2025-KA-0390,ACC-2024-KA-0656,primary
FIR-2026-KA-0391,ACC-2024-KA-0529,associate
FIR-2026-KA-0391,ACC-2024-KA-0039,associate
FIR-2024-KA-0392,ACC-2024-KA-1616,primary
FIR-2024-KA-0392,ACC-2024-KA-0991,primary
FIR-2025-KA-0393,ACC-2024-KA-1424,associate
FIR-2025-KA-0393,ACC-2024-KA-1015,associate
FIR-2025-KA-0394,ACC-2024-KA-0776,primary
FIR-2023-KA-0395,ACC-2024-KA-0672,associate
FIR-2025-KA-0396,ACC-2024-KA-0530,associate
FIR-2026-KA-0397,ACC-2024-KA-1629,primary
FIR-2025-KA-0398,ACC-2024-KA-0244,primary
FIR-2026-KA-0399,ACC-2024-KA-0946,associate
FIR-2024-KA-0400,ACC-2024-KA-1233,primary
FIR-2025-KA-0401,ACC-2024-KA-0950,primary
FIR-2026-KA-0402,ACC-2024-KA-0402,primary
FIR-2026-KA-0403,ACC-2024-KA-1418,primary
FIR-2026-KA-0403,ACC-2024-KA-0386,associate
FIR-2024-KA-0404,ACC-2024-KA-1931,associate
FIR-2024-KA-0404,ACC-2024-KA-1423,associate
FIR-2023-KA-0405,ACC-2024-KA-1908,associate
FIR-2023-KA-0405,ACC-2024-KA-1697,primary
FIR-2026-KA-0406,ACC-2024-KA-1395,associate
FIR-2023-KA-0407,ACC-2024-KA-1839,primary
FIR-2023-KA-0407,ACC-2024-KA-0644,primary
FIR-2025-KA-0408,ACC-2024-KA-1310,primary
FIR-2026-KA-0409,ACC-2024-KA-0120,primary
FIR-2026-KA-0409,ACC-2024-KA-0625,associate
FIR-2026-KA-0410,ACC-2024-KA-0621,primary
FIR-2026-KA-0410,ACC-2024-KA-1464,primary
FIR-2026-KA-0411,ACC-2024-KA-1202,primary
FIR-2026-KA-0411,ACC-2024-KA-0529,associate
FIR-2026-KA-0412,ACC-2024-KA-1666,primary
FIR-2026-KA-0412,ACC-2024-KA-0548,associate
FIR-2023-KA-0413,ACC-2024-KA-0274,primary
FIR-2024-KA-0414,ACC-2024-KA-0615,primary
FIR-2025-KA-0415,ACC-2024-KA-0415,associate
FIR-2025-KA-0416,ACC-2024-KA-1079,associate
FIR-2024-KA-0417,ACC-2024-KA-0288,associate
FIR-2024-KA-0417,ACC-2024-KA-0270,primary
FIR-2026-KA-0418,ACC-2024-KA-0678,primary
FIR-2026-KA-0418,ACC-2024-KA-0474,primary
FIR-2024-KA-0419,ACC-2024-KA-1713,associate
FIR-2024-KA-0419,ACC-2024-KA-0414,associate
FIR-2023-KA-0420,ACC-2024-KA-1170,primary
FIR-2025-KA-0421,ACC-2024-KA-0429,associate
FIR-2025-KA-0421,ACC-2024-KA-1979,associate
FIR-2026-KA-0422,ACC-2024-KA-0007,associate
FIR-2026-KA-0422,ACC-2024-KA-1825,associate
FIR-2026-KA-0423,ACC-2024-KA-1409,associate
FIR-2026-KA-0423,ACC-2024-KA-0204,primary
FIR-2025-KA-0424,ACC-2024-KA-1752,primary
FIR-2026-KA-0425,ACC-2024-KA-1131,associate
FIR-2026-KA-0425,ACC-2024-KA-1455,associate
FIR-2026-KA-0426,ACC-2024-KA-0874,primary
FIR-2026-KA-0426,ACC-2024-KA-0331,associate
FIR-2025-KA-0427,ACC-2024-KA-0607,associate
FIR-2025-KA-0427,ACC-2024-KA-0975,primary
FIR-2025-KA-0428,ACC-2024-KA-0457,primary
FIR-2026-KA-0429,ACC-2024-KA-0816,associate
FIR-2026-KA-0429,ACC-2024-KA-0932,associate
FIR-2024-KA-0430,ACC-2024-KA-0180,associate
FIR-2026-KA-0431,ACC-2024-KA-0649,associate
FIR-2023-KA-0432,ACC-2024-KA-0822,primary
FIR-2023-KA-0432,ACC-2024-KA-0417,associate
FIR-2023-KA-0433,ACC-2024-KA-1121,primary
FIR-2023-KA-0433,ACC-2024-KA-1974,associate
FIR-2025-KA-0434,ACC-2024-KA-0829,primary
FIR-2023-KA-0435,ACC-2024-KA-1221,primary
FIR-2023-KA-0436,ACC-2024-KA-0963,primary
FIR-2023-KA-0436,ACC-2024-KA-0313,primary
FIR-2026-KA-0437,ACC-2024-KA-0765,associate
FIR-2026-KA-0437,ACC-2024-KA-1204,primary
FIR-2026-KA-0438,ACC-2024-KA-0175,associate
FIR-2026-KA-0438,ACC-2024-KA-0050,associate
FIR-2026-KA-0439,ACC-2024-KA-1973,primary
FIR-2023-KA-0440,ACC-2024-KA-0670,associate
FIR-2026-KA-0441,ACC-2024-KA-0387,associate
FIR-2026-KA-0441,ACC-2024-KA-0036,associate
FIR-2026-KA-0442,ACC-2024-KA-1601,primary
FIR-2025-KA-0443,ACC-2024-KA-1195,primary
FIR-2025-KA-0443,ACC-2024-KA-1021,primary
FIR-2023-KA-0444,ACC-2024-KA-0401,associate
FIR-2023-KA-0444,ACC-2024-KA-1726,primary
FIR-2025-KA-0445,ACC-2024-KA-0528,primary
FIR-2025-KA-0445,ACC-2024-KA-0071,primary
FIR-2023-KA-0446,ACC-2024-KA-0656,associate
FIR-2023-KA-0446,ACC-2024-KA-1685,primary
FIR-2023-KA-0447,ACC-2024-KA-0907,associate
FIR-2023-KA-0447,ACC-2024-KA-1365,associate
FIR-2023-KA-0448,ACC-2024-KA-1547,primary
FIR-2023-KA-0449,ACC-2024-KA-0257,primary
FIR-2023-KA-0449,ACC-2024-KA-0649,associate
FIR-2025-KA-0450,ACC-2024-KA-1777,associate
FIR-2025-KA-0450,ACC-2024-KA-0603,primary
FIR-2023-KA-0451,ACC-2024-KA-0900,primary
FIR-2025-KA-0452,ACC-2024-KA-1731,associate
FIR-2024-KA-0453,ACC-2024-KA-0429,associate
FIR-2023-KA-0454,ACC-2024-KA-1480,associate
FIR-2023-KA-0454,ACC-2024-KA-1956,associate
FIR-2025-KA-0455,ACC-2024-KA-1488,primary
FIR-2024-KA-0456,ACC-2024-KA-1832,primary
FIR-2024-KA-0456,ACC-2024-KA-0504,associate
FIR-2023-KA-0457,ACC-2024-KA-0071,associate
FIR-2023-KA-0457,ACC-2024-KA-1296,associate
FIR-2023-KA-0458,ACC-2024-KA-0345,associate
FIR-2023-KA-0458,ACC-2024-KA-0988,primary
FIR-2025-KA-0459,ACC-2024-KA-1346,associate
FIR-2025-KA-0459,ACC-2024-KA-0061,primary
FIR-2024-KA-0460,ACC-2024-KA-0155,primary
FIR-2024-KA-0460,ACC-2024-KA-1632,primary
FIR-2026-KA-0461,ACC-2024-KA-1039,associate
FIR-2026-KA-0461,ACC-2024-KA-1309,primary
FIR-2025-KA-0462,ACC-2024-KA-0421,primary
FIR-2025-KA-0462,ACC-2024-KA-0892,associate
FIR-2023-KA-0463,ACC-2024-KA-1874,primary
FIR-2026-KA-0464,ACC-2024-KA-0054,primary
FIR-2025-KA-0465,ACC-2024-KA-0368,primary
FIR-2025-KA-0466,ACC-2024-KA-1289,associate
FIR-2025-KA-0467,ACC-2024-KA-1904,primary
FIR-2025-KA-0468,ACC-2024-KA-0745,primary
FIR-2025-KA-0468,ACC-2024-KA-1004,primary
FIR-2026-KA-0469,ACC-2024-KA-1474,primary
FIR-2026-KA-0469,ACC-2024-KA-1901,associate
FIR-2026-KA-0470,ACC-2024-KA-1084,associate
FIR-2024-KA-0471,ACC-2024-KA-1527,primary
FIR-2023-KA-0472,ACC-2024-KA-1514,primary
FIR-2023-KA-0472,ACC-2024-KA-1235,primary
FIR-2025-KA-0473,ACC-2024-KA-1807,associate
FIR-2023-KA-0474,ACC-2024-KA-1106,primary
FIR-2023-KA-0474,ACC-2024-KA-1911,primary
FIR-2025-KA-0475,ACC-2024-KA-1431,associate
FIR-2025-KA-0475,ACC-2024-KA-0513,associate
FIR-2025-KA-0476,ACC-2024-KA-1051,associate
FIR-2025-KA-0477,ACC-2024-KA-0483,primary
FIR-2025-KA-0477,ACC-2024-KA-0558,primary
FIR-2026-KA-0478,ACC-2024-KA-0772,associate
FIR-2025-KA-0479,ACC-2024-KA-0266,primary
FIR-2025-KA-0479,ACC-2024-KA-0578,primary
FIR-2023-KA-0480,ACC-2024-KA-1244,primary
FIR-2025-KA-0481,ACC-2024-KA-1789,primary
FIR-2025-KA-0481,ACC-2024-KA-1272,primary
FIR-2025-KA-0482,ACC-2024-KA-0488,primary
FIR-2025-KA-0482,ACC-2024-KA-1359,primary
FIR-2024-KA-0483,ACC-2024-KA-1294,primary
FIR-2024-KA-0483,ACC-2024-KA-1925,associate
FIR-2024-KA-0484,ACC-2024-KA-0009,associate
FIR-2023-KA-0485,ACC-2024-KA-1910,associate
FIR-2023-KA-0486,ACC-2024-KA-0241,primary
FIR-2023-KA-0486,ACC-2024-KA-0637,primary
FIR-2023-KA-0487,ACC-2024-KA-0268,associate
FIR-2023-KA-0487,ACC-2024-KA-0284,primary
FIR-2026-KA-0488,ACC-2024-KA-0850,associate
FIR-2025-KA-0489,ACC-2024-KA-0803,primary
FIR-2023-KA-0490,ACC-2024-KA-0759,associate
FIR-2023-KA-0491,ACC-2024-KA-0641,associate
FIR-2023-KA-0492,ACC-2024-KA-0033,associate
FIR-2023-KA-0492,ACC-2024-KA-1119,associate
FIR-2025-KA-0493,ACC-2024-KA-1908,associate
FIR-2024-KA-0494,ACC-2024-KA-1963,associate
FIR-2024-KA-0494,ACC-2024-KA-1040,associate
FIR-2024-KA-0495,ACC-2024-KA-0812,primary
FIR-2023-KA-0496,ACC-2024-KA-1010,associate
FIR-2023-KA-0496,ACC-2024-KA-0476,primary
FIR-2023-KA-0497,ACC-2024-KA-0541,associate
FIR-2023-KA-0497,ACC-2024-KA-1438,primary
FIR-2026-KA-0498,ACC-2024-KA-1741,primary
FIR-2024-KA-0499,ACC-2024-KA-0139,primary
FIR-2024-KA-0499,ACC-2024-KA-0255,associate
FIR-2024-KA-0500,ACC-2024-KA-0752,associate
FIR-2024-KA-0500,ACC-2024-KA-0403,associate
FIR-2026-KA-0501,ACC-2024-KA-1045,primary
FIR-2025-KA-0502,ACC-2024-KA-0831,primary
FIR-2025-KA-0502,ACC-2024-KA-1053,primary
FIR-2025-KA-0503,ACC-2024-KA-1544,associate
FIR-2025-KA-0503,ACC-2024-KA-1814,associate
FIR-2023-KA-0504,ACC-2024-KA-1661,primary
FIR-2023-KA-0504,ACC-2024-KA-0580,primary
FIR-2026-KA-0505,ACC-2024-KA-1040,primary
FIR-2026-KA-0505,ACC-2024-KA-0407,primary
FIR-2025-KA-0506,ACC-2024-KA-1362,associate
FIR-2026-KA-0507,ACC-2024-KA-1464,primary
FIR-2025-KA-0508,ACC-2024-KA-0012,associate
FIR-2025-KA-0508,ACC-2024-KA-1605,associate
FIR-2026-KA-0509,ACC-2024-KA-0974,associate
FIR-2026-KA-0509,ACC-2024-KA-1724,primary
FIR-2026-KA-0510,ACC-2024-KA-1947,associate
FIR-2026-KA-0511,ACC-2024-KA-1000,primary
FIR-2023-KA-0512,ACC-2024-KA-0169,primary
FIR-2023-KA-0513,ACC-2024-KA-0109,primary
FIR-2023-KA-0513,ACC-2024-KA-1172,primary
FIR-2023-KA-0514,ACC-2024-KA-0283,primary
FIR-2023-KA-0514,ACC-2024-KA-1945,associate
FIR-2025-KA-0515,ACC-2024-KA-0054,associate
FIR-2025-KA-0516,ACC-2024-KA-0181,associate
FIR-2025-KA-0517,ACC-2024-KA-0394,primary
FIR-2023-KA-0518,ACC-2024-KA-1829,associate
FIR-2023-KA-0518,ACC-2024-KA-0061,primary
FIR-2023-KA-0519,ACC-2024-KA-1230,associate
FIR-2023-KA-0519,ACC-2024-KA-0855,associate
FIR-2024-KA-0520,ACC-2024-KA-0553,primary
FIR-2024-KA-0520,ACC-2024-KA-0907,associate
FIR-2025-KA-0521,ACC-2024-KA-0912,associate
FIR-2023-KA-0522,ACC-2024-KA-1572,associate
FIR-2023-KA-0522,ACC-2024-KA-1142,primary
FIR-2024-KA-0523,ACC-2024-KA-0631,primary
FIR-2024-KA-0523,ACC-2024-KA-0582,primary
FIR-2023-KA-0524,ACC-2024-KA-1012,primary
FIR-2024-KA-0525,ACC-2024-KA-0069,associate
FIR-2024-KA-0525,ACC-2024-KA-1145,primary
FIR-2024-KA-0526,ACC-2024-KA-0396,associate
FIR-2024-KA-0526,ACC-2024-KA-1901,primary
FIR-2026-KA-0527,ACC-2024-KA-0707,primary
FIR-2026-KA-0527,ACC-2024-KA-1747,associate
FIR-2026-KA-0528,ACC-2024-KA-0677,associate
FIR-2026-KA-0528,ACC-2024-KA-1502,primary
FIR-2026-KA-0529,ACC-2024-KA-1816,primary
FIR-2026-KA-0529,ACC-2024-KA-1897,primary
FIR-2024-KA-0530,ACC-2024-KA-0593,primary
FIR-2024-KA-0530,ACC-2024-KA-1388,primary
FIR-2024-KA-0531,ACC-2024-KA-0051,associate
FIR-2024-KA-0532,ACC-2024-KA-1077,associate
FIR-2024-KA-0532,ACC-2024-KA-0252,primary
FIR-2023-KA-0533,ACC-2024-KA-1707,primary
FIR-2023-KA-0533,ACC-2024-KA-1080,primary
FIR-2025-KA-0534,ACC-2024-KA-0442,primary
FIR-2025-KA-0534,ACC-2024-KA-0385,associate
FIR-2026-KA-0535,ACC-2024-KA-1940,primary
FIR-2026-KA-0535,ACC-2024-KA-0435,primary
FIR-2026-KA-0536,ACC-2024-KA-1495,primary
FIR-2026-KA-0536,ACC-2024-KA-0224,associate
FIR-2026-KA-0537,ACC-2024-KA-0787,associate
FIR-2026-KA-0538,ACC-2024-KA-0294,associate
FIR-2026-KA-0538,ACC-2024-KA-0426,primary
FIR-2026-KA-0539,ACC-2024-KA-0904,primary
FIR-2026-KA-0539,ACC-2024-KA-1727,primary
FIR-2026-KA-0540,ACC-2024-KA-1052,primary
FIR-2026-KA-0540,ACC-2024-KA-1681,associate
FIR-2025-KA-0541,ACC-2024-KA-1711,associate
FIR-2025-KA-0541,ACC-2024-KA-0266,associate
FIR-2025-KA-0542,ACC-2024-KA-0062,associate
FIR-2025-KA-0542,ACC-2024-KA-1486,associate
FIR-2026-KA-0543,ACC-2024-KA-1086,primary
FIR-2026-KA-0543,ACC-2024-KA-1637,associate
FIR-2024-KA-0544,ACC-2024-KA-1022,primary
FIR-2024-KA-0544,ACC-2024-KA-1874,associate
FIR-2026-KA-0545,ACC-2024-KA-1420,primary
FIR-2026-KA-0546,ACC-2024-KA-1339,associate
FIR-2026-KA-0546,ACC-2024-KA-0789,primary
FIR-2024-KA-0547,ACC-2024-KA-1601,primary
FIR-2024-KA-0547,ACC-2024-KA-1981,primary
FIR-2025-KA-0548,ACC-2024-KA-0571,primary
FIR-2024-KA-0549,ACC-2024-KA-1563,associate
FIR-2024-KA-0550,ACC-2024-KA-1602,associate
FIR-2025-KA-0551,ACC-2024-KA-1283,associate
FIR-2025-KA-0551,ACC-2024-KA-1420,primary
FIR-2025-KA-0552,ACC-2024-KA-0816,associate
FIR-2025-KA-0552,ACC-2024-KA-1542,associate
FIR-2025-KA-0553,ACC-2024-KA-1191,primary
FIR-2023-KA-0554,ACC-2024-KA-0681,associate
FIR-2026-KA-0555,ACC-2024-KA-1873,primary
FIR-2023-KA-0556,ACC-2024-KA-0081,associate
FIR-2023-KA-0556,ACC-2024-KA-1012,associate
FIR-2024-KA-0557,ACC-2024-KA-1853,primary
FIR-2024-KA-0557,ACC-2024-KA-0791,associate
FIR-2023-KA-0558,ACC-2024-KA-0238,associate
FIR-2026-KA-0559,ACC-2024-KA-1589,associate
FIR-2023-KA-0560,ACC-2024-KA-1046,associate
FIR-2023-KA-0560,ACC-2024-KA-0134,primary
FIR-2025-KA-0561,ACC-2024-KA-0321,primary
FIR-2025-KA-0561,ACC-2024-KA-0384,primary
FIR-2025-KA-0562,ACC-2024-KA-1412,associate
FIR-2025-KA-0562,ACC-2024-KA-0527,primary
FIR-2025-KA-0563,ACC-2024-KA-0130,primary
FIR-2025-KA-0563,ACC-2024-KA-0639,associate
FIR-2026-KA-0564,ACC-2024-KA-1770,primary
FIR-2026-KA-0565,ACC-2024-KA-0286,associate
FIR-2024-KA-0566,ACC-2024-KA-1183,primary
FIR-2024-KA-0567,ACC-2024-KA-0983,primary
FIR-2024-KA-0567,ACC-2024-KA-1459,primary
FIR-2023-KA-0568,ACC-2024-KA-0847,primary
FIR-2023-KA-0569,ACC-2024-KA-1075,primary
FIR-2023-KA-0569,ACC-2024-KA-0118,primary
FIR-2023-KA-0570,ACC-2024-KA-1126,primary
FIR-2026-KA-0571,ACC-2024-KA-0231,associate
FIR-2025-KA-0572,ACC-2024-KA-0594,associate
FIR-2025-KA-0573,ACC-2024-KA-1309,primary
FIR-2024-KA-0574,ACC-2024-KA-1566,associate
FIR-2023-KA-0575,ACC-2024-KA-0199,associate
FIR-2024-KA-0576,ACC-2024-KA-0126,associate
FIR-2026-KA-0577,ACC-2024-KA-1510,associate
FIR-2026-KA-0578,ACC-2024-KA-1847,associate
FIR-2024-KA-0579,ACC-2024-KA-1570,primary
FIR-2026-KA-0580,ACC-2024-KA-1223,associate
FIR-2024-KA-0581,ACC-2024-KA-0011,primary
FIR-2024-KA-0582,ACC-2024-KA-0305,associate
FIR-2026-KA-0583,ACC-2024-KA-0656,primary
FIR-2026-KA-0584,ACC-2024-KA-0597,primary
FIR-2026-KA-0584,ACC-2024-KA-1770,primary
FIR-2024-KA-0585,ACC-2024-KA-0327,associate
FIR-2025-KA-0586,ACC-2024-KA-1294,primary
FIR-2025-KA-0586,ACC-2024-KA-1974,associate
FIR-2026-KA-0587,ACC-2024-KA-0485,primary
FIR-2026-KA-0587,ACC-2024-KA-0964,associate
FIR-2026-KA-0588,ACC-2024-KA-1437,primary
FIR-2026-KA-0588,ACC-2024-KA-1878,associate
FIR-2024-KA-0589,ACC-2024-KA-1478,primary
FIR-2025-KA-0590,ACC-2024-KA-1586,associate
FIR-2025-KA-0590,ACC-2024-KA-1972,primary
FIR-2025-KA-0591,ACC-2024-KA-1735,primary
FIR-2026-KA-0592,ACC-2024-KA-1912,associate
FIR-2023-KA-0593,ACC-2024-KA-0945,primary
FIR-2024-KA-0594,ACC-2024-KA-0628,associate
FIR-2024-KA-0594,ACC-2024-KA-1297,associate
FIR-2025-KA-0595,ACC-2024-KA-0292,associate
FIR-2025-KA-0595,ACC-2024-KA-0341,primary
FIR-2025-KA-0596,ACC-2024-KA-1354,primary
FIR-2025-KA-0596,ACC-2024-KA-0536,primary
FIR-2025-KA-0597,ACC-2024-KA-0755,associate
FIR-2025-KA-0597,ACC-2024-KA-1871,associate
FIR-2024-KA-0598,ACC-2024-KA-0578,primary
FIR-2025-KA-0599,ACC-2024-KA-1079,primary
FIR-2025-KA-0600,ACC-2024-KA-0186,associate
FIR-2025-KA-0600,ACC-2024-KA-0249,associate
FIR-2023-KA-0601,ACC-2024-KA-1510,associate
FIR-2023-KA-0601,ACC-2024-KA-0924,associate
FIR-2026-KA-0602,ACC-2024-KA-0704,associate
FIR-2025-KA-0603,ACC-2024-KA-0335,associate
FIR-2025-KA-0603,ACC-2024-KA-0812,associate
FIR-2025-KA-0604,ACC-2024-KA-1126,primary
FIR-2024-KA-0605,ACC-2024-KA-0861,associate
FIR-2024-KA-0605,ACC-2024-KA-0917,primary
FIR-2025-KA-0606,ACC-2024-KA-1784,primary
FIR-2024-KA-0607,ACC-2024-KA-1878,primary
FIR-2024-KA-0607,ACC-2024-KA-1347,primary
FIR-2025-KA-0608,ACC-2024-KA-0052,associate
FIR-2026-KA-0609,ACC-2024-KA-1930,primary
FIR-2024-KA-0610,ACC-2024-KA-1834,primary
FIR-2024-KA-0610,ACC-2024-KA-1333,associate
FIR-2025-KA-0611,ACC-2024-KA-0263,primary
FIR-2026-KA-0612,ACC-2024-KA-1779,associate
FIR-2025-KA-0613,ACC-2024-KA-1686,associate
FIR-2024-KA-0614,ACC-2024-KA-1212,associate
FIR-2024-KA-0614,ACC-2024-KA-0625,primary
FIR-2025-KA-0615,ACC-2024-KA-0667,primary
FIR-2025-KA-0615,ACC-2024-KA-0369,associate
FIR-2023-KA-0616,ACC-2024-KA-0688,primary
FIR-2023-KA-0616,ACC-2024-KA-0658,primary
FIR-2024-KA-0617,ACC-2024-KA-0932,associate
FIR-2023-KA-0618,ACC-2024-KA-1269,associate
FIR-2023-KA-0618,ACC-2024-KA-0752,associate
FIR-2026-KA-0619,ACC-2024-KA-0367,primary
FIR-2026-KA-0619,ACC-2024-KA-0693,primary
FIR-2026-KA-0620,ACC-2024-KA-1155,associate
FIR-2026-KA-0620,ACC-2024-KA-1242,primary
FIR-2023-KA-0621,ACC-2024-KA-1346,primary
FIR-2026-KA-0622,ACC-2024-KA-0351,associate
FIR-2023-KA-0623,ACC-2024-KA-1088,primary
FIR-2026-KA-0624,ACC-2024-KA-0582,primary
FIR-2025-KA-0625,ACC-2024-KA-1867,primary
FIR-2024-KA-0626,ACC-2024-KA-0972,primary
FIR-2026-KA-0627,ACC-2024-KA-0323,primary
FIR-2025-KA-0628,ACC-2024-KA-0276,primary
FIR-2025-KA-0629,ACC-2024-KA-1991,primary
FIR-2025-KA-0629,ACC-2024-KA-1670,primary
FIR-2023-KA-0630,ACC-2024-KA-0939,primary
FIR-2023-KA-0630,ACC-2024-KA-1276,associate
FIR-2024-KA-0631,ACC-2024-KA-0911,associate
FIR-2024-KA-0632,ACC-2024-KA-0250,primary
FIR-2024-KA-0633,ACC-2024-KA-0602,associate
FIR-2024-KA-0633,ACC-2024-KA-0793,associate
FIR-2024-KA-0634,ACC-2024-KA-0578,associate
FIR-2024-KA-0634,ACC-2024-KA-0233,primary
FIR-2025-KA-0635,ACC-2024-KA-0665,associate
FIR-2025-KA-0635,ACC-2024-KA-1518,associate
FIR-2023-KA-0636,ACC-2024-KA-1009,primary
FIR-2026-KA-0637,ACC-2024-KA-0833,primary
FIR-2026-KA-0638,ACC-2024-KA-0595,associate
FIR-2026-KA-0638,ACC-2024-KA-1349,primary
FIR-2026-KA-0639,ACC-2024-KA-1350,associate
FIR-2026-KA-0640,ACC-2024-KA-0376,primary
